raw,rawFiltered,average,std,stdstd
240835,240835,239972.2600000001,3650.9195927038395,428.32017526616977,5
243370,243370,240180.9000000001,3539.3445282973976,431.07772663548775,6
241443,241443,240363.4600000001,3359.768118246955,416.76042241527057,7
242658,242658,240503.10000000012,3306.719693289507,403.1107775770268,8
244223,244223,240715.8400000001,3195.1470223431975,379.2850741850624,9
242269,242269,240862.26000000013,3093.608286837325,348.35027070366016,10
245881,245881,241129.72000000012,2933.7278676776587,334.54129729208466,11
243535,243535,241278.94000000012,2861.641825314354,312.0895331137291,12
245231,245231,241487.58000000013,2760.080869030546,301.3162575400846,13
246068,246068,241652.52000000014,2782.3676912996907,277.74169689527577,14
245050,245050,241807.20000000013,2751.79820480869,252.26790965865192,15
246959,246959,242010.20000000013,2749.975483524949,227.61395072413347,1
244358,244358,242118.20000000013,2733.9762178900255,191.59639615026745,2
247348,247348,242338.24000000014,2703.1201716513074,160.63555367237498,3
247365,247365,242475.38000000015,2779.6442282400376,112.48553534129258,4
245564,245564,242591.18000000014,2785.2925856340694,63.4668455327021,1
248249,,242591.18000000014,2785.2925856340694,54.3700116258165,2
